233.15	110	400	0.48032 0.56679       3.4076
233.15	120	50	0.51651 1.1418        51.579
233.15	120	100	0.49388 9.9365        0.0030924
233.15	120	150	0.48681 24.983        2.4905e-12
233.15	120	200	0.48369 25.184        2.3089e-15
233.15	120	250	0.48209 22.703        1.531e-16
233.15	120	300	0.48117 11.66         3.772e-10
233.15	120	350	0.48063 0.83878       1.6483
233.15	120	400	0.48034 0.57812       3.2599
233.15	130	50	0.5228  0.75503       103.71
233.15	130	100	0.49622 9.307         0.0094045
233.15	130	150	0.48794 20.125        3.061e-09
233.15	130	200	0.48426 26.155        3.099e-15
233.15	130	250	0.48238 21.792        3.2501e-15
233.15	130	300	0.48133 15.011        1.1608e-12
233.15	130	350	0.4807  0.89793       1.471
233.15	130	400	0.48036 0.58523       3.1816
233.15	140	50	0.52956 0.4986        192.85
233.15	140	100	0.49875 7.7861        0.055676
233.15	140	150	0.48913 15.764        1.0666e-06
233.15	140	200	0.48488 24.908        7.8788e-14
233.15	140	250	0.4827  22.541        3.8874e-15
233.15	140	300	0.4815  19.64         4.4704e-16
233.15	140	350	0.48078 1.0799        0.9888
233.15	140	400	0.48039 0.6025        3.0171
233.15	150	50	0.53682 0.21928       531.19
233.15	150	100	0.50144 7.2718        0.12244
233.15	150	150	0.49041 12.547        6.7904e-05
233.15	150	200	0.48554 26.013        8.0282e-14
233.15	150	250	0.48305 25.923        8.3559e-17
233.15	150	300	0.48167 19.854        1.3426e-15
233.15	150	350	0.48087 1.3186        0.6091
233.15	150	400	0.48042 0.62729       2.8017
233.15	160	50	0.54467 0.02967       4546.8
233.15	160	100	0.50434 6.5807        0.28964
233.15	160	150	0.49178 11.813        0.00025417
233.15	160	200	0.48624 25.208        8.1266e-13
233.15	160	250	0.48341 23.461        1.2355e-14
233.15	160	300	0.48186 24.005        2.6154e-18
233.15	160	350	0.48095 1.5258        0.41308
233.15	160	400	0.48045 0.65737       2.5656
233.15	170	50	0.55293 0.014857      9806.5
233.15	170	100	0.50742 2.5912        8.7664
233.15	170	150	0.49326 10.713        0.0012152
233.15	170	200	0.48699 24.172        8.3837e-12
233.15	170	250	0.48379 23.324        4.7916e-14
233.15	170	300	0.48205 25.517        8.1699e-19
233.15	170	350	0.48104 2.0466        0.15235
233.15	170	400	0.48048 0.67428       2.4579
233.15	180	50	0.56166 0.011375      13663
233.15	180	100	0.51067 1.8217        20.45
233.15	180	150	0.49481 8.912         0.010042
233.15	180	200	0.4878  19.537        5.4123e-09
233.15	180	250	0.4842  24.405        3.1575e-14
233.15	180	300	0.48226 20.461        1.7259e-14
233.15	180	350	0.48114 9.0704        7.5928e-08
233.15	180	400	0.48051 0.71918       2.1954
233.15	190	50	0.57088 0.0081193     20253
233.15	190	100	0.51413 1.3615        37.255
233.15	190	150	0.49647 8.9747        0.013378
233.15	190	200	0.48864 16.447        3.6009e-07
233.15	190	250	0.48464 25.321        2.6484e-14
233.15	190	300	0.48247 23.808        1.7322e-16
233.15	190	350	0.48124 14.717        1.0538e-12
233.15	190	400	0.48055 0.74063       2.0835
233.15	200	50	0.58068 0.0038979     44611
233.15	200	100	0.5178  1.0365        61.101
233.15	200	150	0.49821 7.7688        0.052103
233.15	200	200	0.48952 14.814        3.7777e-06
233.15	200	250	0.4851  26.219        2.6049e-14
233.15	200	300	0.48269 22.275        5.6183e-15
233.15	200	350	0.48135 16.396        8.3527e-14
233.15	200	400	0.48058 0.78524       1.8455
233.15	210	50	0.5909  0.0032043     57137
233.15	210	100	0.52163 0.7968        94.703
233.15	210	150	0.50003 8.0918        0.05079
233.15	210	200	0.49045 12.499        7.2645e-05
233.15	210	250	0.48557 26.042        8.1199e-14
233.15	210	300	0.48293 24.121        8.1675e-16
233.15	210	350	0.48145 20.967        2.1059e-17
233.15	210	400	0.48062 0.81408       1.7472
233.15	220	50	0.60168 0.0032592     58835
233.15	220	100	0.52564 0.64733       132.23
233.15	220	150	0.50192 7.306         0.12504
233.15	220	200	0.49142 12.409        0.00012065
233.15	220	250	0.48607 26.248        1.794e-13
233.15	220	300	0.48318 22.16         4.0447e-14
233.15	220	350	0.48157 20.839        8.3362e-17
233.15	220	400	0.48066 0.84043       1.6474
233.15	230	50	0.6129  0.0030143     66340
233.15	230	100	0.52983 0.48919       198.05
233.15	230	150	0.50392 6.5674        0.2834
233.15	230	200	0.49244 10.418        0.001287
233.15	230	250	0.4866  23.801        8.1879e-12
233.15	230	300	0.48344 23.105        2.3882e-14
233.15	230	350	0.48168 19.301        4.2792e-15
233.15	230	400	0.4807  0.89208       1.4823
233.15	240	50	0.62463 0.0030326     68488
233.15	240	100	0.53421 0.3101        353.06
233.15	240	150	0.50603 3.5962        3.4741
233.15	240	200	0.49352 10.303        0.0019563
233.15	240	250	0.48715 23.782        1.6548e-11
233.15	240	300	0.4837  25.212        2.3101e-15
233.15	240	350	0.4818  20.373        1.4529e-15
233.15	240	400	0.48075 1.0077        1.1527
233.15	250	50	0.63688 0.0028327     75831
233.15	250	100	0.53881 0.14823       823.76
233.15	250	150	0.50817 2.3731        11.009
233.15	250	200	0.49463 8.8928        0.0099525
233.15	250	250	0.48773 22.57         1.507e-10
233.15	250	300	0.48398 25.159        6.108e-15
233.15	250	350	0.48193 22.359        9.0888e-17
233.15	250	400	0.48079 1.105         0.93868
233.15	260	50	0.6495  0.0030935     71575
233.15	260	100	0.54362 0.032686      4083.7
233.15	260	150	0.51043 1.8402        19.926
233.15	260	200	0.4958  9.2465        0.0090289
233.15	260	250	0.48833 17.173        1.2251e-07
233.15	260	300	0.48427 24.851        2.0037e-14
233.15	260	350	0.48206 24.687        3.5318e-18
233.15	260	400	0.48084 1.2483        0.68128
233.15	270	50	0.66282 0.0027423     82915
233.15	270	100	0.54859 0.020936      6694.2
233.15	270	150	0.51279 1.5053        30.532
233.15	270	200	0.49702 8.6128        0.020334
233.15	270	250	0.48895 16.343        4.9691e-07
233.15	270	300	0.48458 25.232        2.5764e-14
233.15	270	350	0.48219 21.678        1.4549e-15
233.15	270	400	0.48089 1.3747        0.54393
233.15	280	50	0.67662 0.0026053     89305
233.15	280	100	0.55371 0.016114      9094.7
233.15	280	150	0.51523 1.2325        44.643
233.15	280	200	0.49827 7.7986        0.051199
233.15	280	250	0.48958 14.763        4.2106e-06
233.15	280	300	0.48489 25.369        4.5472e-14
233.15	280	350	0.48232 21.328        5.3953e-15
233.15	280	400	0.48094 1.4839        0.44639
233.15	290	50	0.69053 0.0026532     89617
233.15	290	100	0.55901 0.01283       11877
233.15	290	150	0.51779 1.0372        61.035
233.15	290	200	0.49957 7.9867        0.052355
233.15	290	250	0.49025 12.921        4.27e-05
233.15	290	300	0.48522 25.062        1.5441e-13
233.15	290	350	0.48247 22.601        1.3109e-15
233.15	290	400	0.48099 1.6281        0.33943
233.15	300	50	0.70515 0.0023394     1.0355e+05
233.15	300	100	0.56451 0.012025      13160
233.15	300	150	0.52042 0.85881       83.678
233.15	300	200	0.5009  7.4555        0.10011
233.15	300	250	0.49094 12.185        0.00012383
233.15	300	300	0.48555 26.049        7.8972e-14
233.15	300	350	0.48261 22.434        3.0516e-15
233.15	300	400	0.48104 1.987         0.16984
238.15	0	  50	0.79648 0.67396       2.6743
238.15	0	  100	0.79648 0.67396       2.6743
238.15	0	  150	0.79648 0.67396       2.6743
238.15	0	  200	0.79648 0.67396       2.6743
238.15	0	  250	0.79648 0.67396       2.6743
238.15	0  	300	0.79648 0.67396       2.6743
238.15	0	  350	0.79648 0.67396       2.6743
238.15	0	  400	0.79648 0.67396       2.6743
238.15	10 	50	0.79698 1.143         0.84253
238.15	10	100	0.79672 0.6406        2.8557
238.15	10	150	0.79666 0.55566       3.7518
238.15	10	200	0.79662 0.56143       3.789
238.15	10	250	0.79658 0.5981        3.4539
238.15	10	300	0.79654 0.62686       3.2165
238.15	10	350	0.7965  0.65747       2.9736
238.15	10	400	0.79649 0.65822       3.0036
238.15	20	50	0.79867 15.72         7.3759e-13
238.15	20	100	0.79721 2.1822        0.089191
238.15	20	150	0.79686 0.79884       1.9232
238.15	20	200	0.79672 0.63377       2.9207
238.15	20	250	0.79666 0.55966       3.7168
238.15	20	300	0.79662 0.56061       3.799
238.15	20	350	0.79657 0.59517       3.4992
238.15	20	400	0.79651 0.64783       3.0531
238.15	30	50	0.80174 13.721        3.44e-09
238.15	30	100	0.79829 14.485        3.0453e-12
238.15	30	150	0.79727 8.9431        1.1235e-08
238.15	30	200	0.7969  0.8441        1.7412
238.15	30	250	0.79674 0.6638        2.6767
238.15	30	300	0.79667 0.56826       3.6032
238.15	30	350	0.79662 0.57027       3.6865
238.15	30	400	0.79655 0.61561       3.3078
238.15	40	50	0.80608 7.6008        0.00051613
238.15	40	100	0.79987 14.871        4.1119e-11
238.15	40	150	0.79798 14.084        2.5542e-12
238.15	40	200	0.79719 2.0451        0.12004
238.15	40	250	0.79687 0.8298        1.7754
238.15	40	300	0.79672 0.63856       2.89
238.15	40	350	0.79665 0.54724       3.8775
238.15	40	400	0.79658 0.59816       3.4463
238.15	50	50	0.81168 6.452         0.0080462
238.15	50	100	0.80194 13.973        2.7667e-09
238.15	50	150	0.79893 14.276        2.4279e-11
238.15	50	200	0.79765 15.845        1.2907e-14
238.15	50	250	0.79705 1.362         0.52872
238.15	50	300	0.79679 0.74122       2.1852
238.15	50	350	0.79668 0.58973       3.358
238.15	50	400	0.79661 0.56895       3.7138
238.15	60	50	0.81849 5.5081        0.058676
238.15	60	100	0.80449 9.3435        2.1118e-05
238.15	60	150	0.80013 14.393        1.5236e-10
238.15	60	200	0.79823 14.634        1.839e-12
238.15	60	250	0.79731 10.683        2.6598e-10
238.15	60	300	0.7969  0.84288       1.7444
238.15	60	350	0.79672 0.63155       2.9321
238.15	60	400	0.79663 0.54556       3.9493
238.15	70	50	0.82656 4.8738        0.21675
238.15	70	100	0.80749 7.6268        0.00070493
238.15	70	150	0.80155 14.183        1.2909e-09
238.15	70	200	0.79894 15.307        3.2461e-12
238.15	70	250	0.79766 16.272        5.2431e-15
238.15	70	300	0.79703 1.2703        0.64091
238.15	70	350	0.79676 0.6882        2.507
238.15	70	400	0.79665 0.55124       3.8412
238.15	80	50	0.83587 3.5617        1.3936
238.15	80	100	0.81095 6.8081        0.0044575
238.15	80	150	0.80319 9.8967        4.8713e-06
238.15	80	200	0.79977 15.614        9.4022e-12
238.15	80	250	0.79807 15.006        4.8394e-13
238.15	80	300	0.7972  2.07          0.11371
238.15	80	350	0.79682 0.75233       2.1336
238.15	80	400	0.79667 0.57144       3.5681
238.15	90	50	0.84635 2.0822        9.4549
238.15	90	100	0.81488 5.9196        0.024462
238.15	90	150	0.80507 8.4787        9.9159e-05
238.15	90	200	0.80073 15.181        8.6829e-11
238.15	90	250	0.79854 14.345        8.3976e-12
238.15	90	300	0.7974  11.885        2.2903e-11
238.15	90	350	0.79689 0.83439       1.7649
238.15	90	400	0.79668 0.58677       3.3838
238.15	100	50	0.85816 1.572         20.956
238.15	100	100	0.81928 5.5871        0.056421
238.15	100	150	0.80716 7.6253        0.00065454
238.15	100	200	0.80179 12.803        1.663e-08
238.15	100	250	0.79907 15.604        2.4611e-12
238.15	100	300	0.79765 16.511        2.9543e-15
238.15	100	350	0.79696 1.0857        0.97218
238.15	100	400	0.79671 0.60839       3.1607
238.15	110	50	0.8711  1.242         37.195
238.15	110	100	0.82413 4.9137        0.18044
238.15	110	150	0.80946 6.9059        0.0029913
238.15	110	200	0.80297 10.271        2.4437e-06
238.15	110	250	0.79967 15.403        1.1799e-11
238.15	110	300	0.79794 13.775        4.1629e-12
238.15	110	350	0.79706 1.3917        0.49769
238.15	110	400	0.79672 0.64677       2.8179
238.15	120	50	0.88539 1.0128        58.451
238.15	120	100	0.82941 4.7951        0.27434
238.15	120	150	0.812   6.3628        0.0094958
238.15	120	200	0.80427 9.6972        1.1408e-05
238.15	120	250	0.80033 15.496        2.8932e-11
238.15	120	300	0.79824 14.333        3.3829e-12
238.15	120	350	0.79717 1.8709        0.1758
238.15	120	400	0.79675 0.66592       2.6683
238.15	130	50	0.90076 0.86859       81.298
238.15	130	100	0.83523 3.7319        1.1347
238.15	130	150	0.81473 6.0081        0.021473
238.15	130	200	0.80567 8.1755        0.00019562
238.15	130	250	0.80106 15.19         1.3914e-10
238.15	130	300	0.79858 15.451        9.3623e-13
238.15	130	350	0.7973  10.563        3.0315e-10
238.15	130	400	0.79678 0.7113        2.3643
238.15	140	50	0.91733 0.74652       109.68
238.15	140	100	0.84145 2.5351        5.0959
238.15	140	150	0.8177  5.4133        0.061862
238.15	140	200	0.8072  7.5911        0.00069573
238.15	140	250	0.80183 13.175        9.2611e-09
238.15	140	300	0.79895 14.896        7.3916e-12
238.15	140	350	0.79744 12.117        1.706e-11
238.15	140	400	0.79681 0.75561       2.109
238.15	150	50	0.9352  0.62377       150.42
238.15	150	100	0.84811 1.957         11.321
238.15	150	150	0.8209  5.3887        0.081962
238.15	150	200	0.80883 7.2488        0.0016428
238.15	150	250	0.80268 12.243        8.132e-08
238.15	150	300	0.79935 15.625        4.2206e-12
238.15	150	350	0.7976  15.593        1.8595e-14
238.15	150	400	0.79685 0.80315       1.9117
238.15	160	50	0.95423 0.51546       204.65
238.15	160	100	0.85531 1.6668        17.922
238.15	160	150	0.8243  4.8855        0.18855
238.15	160	200	0.81056 6.6811        0.0049877
238.15	160	250	0.80356 10.067        4.5191e-06
238.15	160	300	0.79978 16.067        4.1246e-12
238.15	160	350	0.79779 15.539        4.9308e-14
238.15	160	400	0.79689 0.83345       1.7676
238.15	170	50	0.9744  0.42659       272.83
238.15	170	100	0.86282 1.4042        27.542
238.15	170	150	0.8279  4.9418        0.21593
238.15	170	200	0.81243 6.0403        0.0156
238.15	170	250	0.80453 9.2849        2.3491e-05
238.15	170	300	0.80025 15.099        5.1805e-11
238.15	170	350	0.79797 14.29         1.5881e-12
238.15	170	400	0.79693 0.97666       1.2593
238.15	180	50	0.99578 0.34944       363.48
238.15	180	100	0.87093 1.245         36.981
238.15	180	150	0.83176 4.2851        0.54067
238.15	180	200	0.8144  6.2598        0.014917
238.15	180	250	0.80553 8.6631        8.8296e-05
238.15	180	300	0.80074 14.785        1.6914e-10
238.15	180	350	0.79817 15.646        1.8221e-13
238.15	180	400	0.79698 1.1392        0.85346
238.15	190	50	1.0184  0.28776       474.26
238.15	190	100	0.87953 1.0942        49.431
238.15	190	150	0.83584 3.5633        1.39
238.15	190	200	0.81648 5.6292        0.042084
238.15	190	250	0.8066  8.1001        0.00028039
238.15	190	300	0.80126 14.082        1.1556e-09
238.15	190	350	0.79839 14.383        4.7204e-12
238.15	190	400	0.79703 1.3016        0.59714
238.15	200	50	1.0417  0.2329        625.7
238.15	200	100	0.88851 0.9785        62.959
238.15	200	150	0.84012 2.7385        3.9175
238.15	200	200	0.81867 5.5357        0.057787
238.15	200	250	0.80774 7.2702        0.0012501
238.15	200	300	0.8018  13.235        8.1359e-09
238.15	200	350	0.79861 15.741        5.8493e-13
238.15	200	400	0.79709 1.4944        0.40082
238.15	210	50	1.0669  0.19317       794.42
238.15	210	100	0.89791 0.88557       77.758
238.15	210	150	0.84458 2.2215        7.7839
238.15	210	200	0.82099 5.3796        0.083917
238.15	210	250	0.80892 7.1225        0.0020024
238.15	210	300	0.80239 12.403        5.0844e-08
238.15	210	350	0.79886 14.932        5.692e-12
238.15	210	400	0.79715 1.7669        0.22277
238.15	220	50	1.0931  0.15997       1004.8
238.15	220	100	0.90768 0.81827       92.003
238.15	220	150	0.8493  1.9014        12.351
238.15	220	200	0.82338 5.0026        0.15522
238.15	220	250	0.81015 6.5438        0.0056136
238.15	220	300	0.80299 10.356        2.1575e-06
238.15	220	350	0.79911 15.063        7.6226e-12
238.15	220	400	0.79722 2.388         0.056373
238.15	230	50	1.1202  0.13429       1244.1
238.15	230	100	0.918   0.74116       111.12
238.15	230	150	0.85427 1.7079        16.799
238.15	230	200	0.82594 4.8378        0.2175
238.15	230	250	0.81146 6.5575        0.0067546
238.15	230	300	0.80362 9.8724        6.2963e-06
238.15	230	350	0.79938 15.372        6.9717e-12
238.15	230	400	0.7973  9.1382        8.6054e-09
238.15	240	50	1.1484  0.11556       1494.5
238.15	240	100	0.92876 0.66212       135.57
238.15	240	150	0.85939 1.5208        22.736
238.15	240	200	0.82854 4.8886        0.23562
238.15	240	250	0.81282 5.9802        0.017715
238.15	240	300	0.8043  9.723         1.1004e-05
238.15	240	350	0.79966 15.038        2.2548e-11
238.15	240	400	0.79737 12.114        1.2135e-11
238.15	250	50	1.1776  0.10386       1708.5
238.15	250	100	0.94004 0.5946        162.73
238.15	250	150	0.8647  1.3657        29.569
238.15	250	200	0.83132 4.3297        0.50648
238.15	250	250	0.81424 6.2515        0.014827
238.15	250	300	0.80498 8.6028        7.8772e-05
238.15	250	350	0.79995 15.352        1.9985e-11
238.15	250	400	0.79746 12.812        4.1403e-12
238.15	260	50	1.2078  0.095809      1895.1
238.15	260	100	0.95172 0.52904       196.63
238.15	260	150	0.87033 1.2559        36.292
238.15	260	200	0.83421 3.8567        0.95384
238.15	260	250	0.8157  5.7698        0.032567
238.15	260	300	0.80569 8.1588        0.00020306
238.15	260	350	0.80026 15.878        1.2979e-11
238.15	260	400	0.79755 13.013        4.302e-12
238.15	270	50	1.239   0.090717      2043.3
238.15	270	100	0.96379 0.47255       234.34
238.15	270	150	0.8762  1.1529        44.17
238.15	270	200	0.8372  3.1993        2.1672
238.15	270	250	0.81724 5.3605        0.063458
238.15	270	300	0.80644 7.9003        0.00036382
238.15	270	350	0.80058 16.417        8.9532e-12
238.15	270	400	0.79765 15.38         3.6385e-14
238.15	280	50	1.2714  0.093361      2012.2
238.15	280	100	0.97632 0.42066       278.9
238.15	280	150	0.88226 1.0586        53.263
238.15	280	200	0.84028 2.7342        3.9517
238.15	280	250	0.81883 5.5572        0.057137
238.15	280	300	0.80723 7.6217        0.00067105
238.15	280	350	0.80091 15.764        4.2424e-11
238.15	280	400	0.79775 15.361        6.3492e-14
238.15	290	50	1.3046  0.094729      2009.4
238.15	290	100	0.98925 0.37039       334.93
238.15	290	150	0.88849 0.97859       62.941
238.15	290	200	0.84345 2.3202        6.7884
238.15	290	250	0.8205  5.5269        0.06695
238.15	290	300	0.80803 7.1102        0.0017074
238.15	290	350	0.80126 13.925        1.503e-09
238.15	290	400	0.79786 14.238        1.131e-12
238.15	300	50	1.3391  0.097982      1964.8
238.15	300	100	1.0028  0.32928       394.77
238.15	300	150	0.8949  0.90779       73.562
238.15	300	200	0.84675 2.071         9.6411
238.15	300	250	0.82218 5.2061        0.11171
238.15	300	300	0.80886 7.2337        0.0016897
238.15	300	350	0.80161 13.615        3.618e-09
238.15	300	400	0.79796 13.651        6.0581e-12
243.15	0	  50	1.266   0.60824       3.3495
243.15	0	  100	1.266   0.60824       3.3495
243.15	0	  150	1.266   0.60824       3.3495
243.15	0	  200	1.266   0.60824       3.3495
243.15	0	  250	1.266   0.60824       3.3495
243.15	0	  300	1.266   0.60824       3.3495
243.15	0	  350	1.266   0.60824       3.3495
243.15	0	  400	1.266   0.60824       3.3495
243.15	10	50	1.2669  9.5373        6.7923e-10
243.15	10	100	1.2663  0.76927       2.1677
243.15	10	150	1.2662  0.61546       3.2736
243.15	10	200	1.2661  0.55205       4.0414
243.15	10	250	1.2661  0.55166       4.1289
243.15	10	300	1.266   0.56443       4.0212
243.15	10	350	1.266   0.59931       3.6601
243.15	10	400	1.266   0.61541       3.5143
243.15	20	50	1.2711  7.6241        6.4939e-06
243.15	20	100	1.2675  9.9128        1.3364e-09
243.15	20	150	1.2665  1.7294        0.20133
243.15	20	200	1.2663  0.78077       2.1273
243.15	20	250	1.2662  0.62455       3.192
243.15	20	300	1.2661  0.55278       4.0333
243.15	20	350	1.2661  0.54649       4.2064
243.15	20	400	1.266   0.58901       3.7693
243.15	30	50	1.2785  5.1106        0.0052786
243.15	30	100	1.2701  7.8426        2.4073e-06
243.15	30	150	1.2676  11.127        1.0024e-10
243.15	30	200	1.2667  8.1345        1.2211e-08
243.15	30	250	1.2663  0.8198        1.9223
243.15	30	300	1.2662  0.643         3.0269
243.15	30	350	1.2661  0.54967       4.0679
243.15	30	400	1.266   0.55961       4.0683
243.15	40	50	1.2888  4.3737        0.049439
243.15	40	100	1.274   5.8336        0.00060532
243.15	40	150	1.2694  8.6232        2.7669e-07
243.15	40	200	1.2674  9.9651        1.0534e-09
243.15	40	250	1.2666  1.9063        0.13317
243.15	40	300	1.2663  0.77672       2.1413
243.15	40	350	1.2662  0.60645       3.3618
243.15	40	400	1.2661  0.53655       4.3165
243.15	50	50	1.3021  3.8352        0.21685
243.15	50	100	1.279   5.254         0.004376
243.15	50	150	1.2717  7.1255        2.3813e-05
243.15	50	200	1.2686  9.5792        1.481e-08
243.15	50	250	1.267   10.608        8.5791e-11
243.15	50	300	1.2664  1.2287        0.68009
243.15	50	350	1.2662  0.66502       2.8416
243.15	50	400	1.2661  0.54149       4.1933
243.15	60	50	1.3182  3.2639        0.78132
243.15	60	100	1.285   4.4701        0.032056
243.15	60	150	1.2746  6.1001        0.00042054
243.15	60	200	1.27    8.1395        1.1541e-06
243.15	60	250	1.2677  10.508        5.156e-10
243.15	60	300	1.2667  8.0044        1.739e-08
243.15	60	350	1.2663  0.7503        2.2739
243.15	60	400	1.2662  0.57646       3.7115
243.15	70	50	1.3375  2.3877        3.628
243.15	70	100	1.2921  4.2716        0.07084
243.15	70	150	1.2781  5.2029        0.0042176
243.15	70	200	1.2717  7.0773        2.6546e-05
243.15	70	250	1.2686  10.008        5.767e-09
243.15	70	300	1.267   8.7709        7.306e-09
243.15	70	350	1.2664  0.97838       1.268
243.15	70	400	1.2662  0.59634       3.4745
243.15	80	50	1.3595  1.7877        10.456
243.15	80	100	1.3004  3.8789        0.1903
243.15	80	150	1.2819  4.9565        0.010552
243.15	80	200	1.2738  6.0616        0.00037116
243.15	80	250	1.2696  9.0006        1.3858e-07
243.15	80	300	1.2674  10.077        8.0826e-10
243.15	80	350	1.2665  1.3966        0.4594
243.15	80	400	1.2662  0.64148       3.0387
243.15	90	50	1.3842  1.4713        19.515
243.15	90	100	1.3097  3.679         0.3497
243.15	90	150	1.2864  4.6447        0.026658
243.15	90	200	1.2761  5.469         0.001868
243.15	90	250	1.2707  7.9563        2.8607e-06
243.15	90	300	1.268   9.9234        2.9662e-09
243.15	90	350	1.2666  2.3352        0.047297
243.15	90	400	1.2662  0.68109       2.7034
243.15	100	50	1.4122  1.2702        30.173
243.15	100	100	1.3201  3.2065        0.88029
243.15	100	150	1.2913  4.2074        0.075125
243.15	100	200	1.2787  5.1142        0.0053375
243.15	100	250	1.2721  6.8747        4.4391e-05
243.15	100	300	1.2686  9.8147        8.7828e-09
243.15	100	350	1.2668  9.326         1.0681e-09
243.15	100	400	1.2663  0.72442       2.4208
243.15	110	50	1.4426  1.1285        42.022
243.15	110	100	1.3317  2.6941        2.1893
243.15	110	150	1.2968  4.0863        0.11995
243.15	110	200	1.2814  4.8345        0.012277
243.15	110	250	1.2735  6.2728        0.00023246
243.15	110	300	1.2692  8.4852        3.2283e-07
243.15	110	350	1.2671  10.704        7.4126e-11
243.15	110	400	1.2663  0.77463       2.149
243.15	120	50	1.4759  1.0127        55.744
243.15	120	100	1.3443  2.1201        5.6846
243.15	120	150	1.3029  3.8629        0.21423
243.15	120	200	1.2845  4.5688        0.025793
243.15	120	250	1.2751  5.9325        0.0006506
243.15	120	300	1.27    8.1231        1.2039e-06
243.15	120	350	1.2673  9.7298        1.6597e-09
243.15	120	400	1.2663  0.88036       1.6284
243.15	130	50	1.512   0.93916       68.349
243.15	130	100	1.358   1.8043        10.078
243.15	130	150	1.3093  3.6935        0.33833
243.15	130	200	1.2878  4.4074        0.043737
243.15	130	250	1.2769  5.503         0.0020089
243.15	130	300	1.2708  8.2623        1.5914e-06
243.15	130	350	1.2677  10.776        2.6101e-10
243.15	130	400	1.2664  1.1371        0.84121
243.15	140	50	1.5501  0.8774        81.491
243.15	140	100	1.3726  1.5958        15.156
243.15	140	150	1.3164  3.3568        0.65702
243.15	140	200	1.2914  4.2152        0.074663
243.15	140	250	1.2788  5.1673        0.0049241
243.15	140	300	1.2718  7.1941        2.1099e-05
243.15	140	350	1.2681  10.37         1.199e-09
243.15	140	400	1.2665  1.3494        0.50509
243.15	150	50	1.5925  0.82048       95.859
243.15	150	100	1.3884  1.4328        21.113
243.15	150	150	1.324   2.9882        1.2899
243.15	150	200	1.2953  4.1347        0.10387
243.15	150	250	1.2807  4.7591        0.012996
243.15	150	300	1.2727  6.4858        0.0001211
243.15	150	350	1.2685  9.3016        2.5093e-08
243.15	150	400	1.2665  1.6524        0.24269
243.15	160	50	1.6361  0.77149       110.66
243.15	160	100	1.4053  1.3112        27.528
243.15	160	150	1.3321  2.6867        2.2254
243.15	160	200	1.2995  3.8472        0.19315
243.15	160	250	1.2828  4.9063        0.01244
243.15	160	300	1.2738  6.0508        0.00038176
243.15	160	350	1.2689  9.8993        1.0553e-08
243.15	160	400	1.2666  6.4642        9.0821e-07
243.15	170	50	1.6821  0.72912       125.73
243.15	170	100	1.4234  1.2113        34.47
243.15	170	150	1.3407  2.287         4.3343
243.15	170	200	1.304   3.8937        0.21186
243.15	170	250	1.2851  4.4829        0.031602
243.15	170	300	1.2749  6.059         0.00048974
243.15	170	350	1.2693  8.9078        1.4694e-07
243.15	170	400	1.2667  8.8124        3.0234e-09
243.15	180	50	1.7307  0.69162       141.04
243.15	180	100	1.4422  1.1302        41.853
243.15	180	150	1.3499  1.9928        7.1862
243.15	180	200	1.3085  3.7145        0.32006
243.15	180	250	1.2875  4.414         0.0423
243.15	180	300	1.2761  5.4538        0.0019333
243.15	180	350	1.2699  8.8794        2.2123e-07
243.15	180	400	1.2669  9.8196        3.4492e-10
243.15	190	50	1.7821  0.66362       154.54
243.15	190	100	1.4622  1.0547        50.164
243.15	190	150	1.3595  1.7883        10.442
243.15	190	200	1.3134  3.5058        0.49551
243.15	190	250	1.29    4.2509        0.065107
243.15	190	300	1.2774  5.3648        0.0028196
243.15	190	350	1.2704  8.0214        1.995e-06
243.15	190	400	1.267   9.1041        3.2228e-09
243.15	200	50	1.8356  0.6434        166.16
243.15	200	100	1.4832  0.99526       58.406
243.15	200	150	1.3694  1.6302        14.113
243.15	200	200	1.3187  3.2525        0.79937
243.15	200	250	1.2927  4.2848        0.072004
243.15	200	300	1.2787  5.1354        0.0051711
243.15	200	350	1.2709  7.6828        5.475e-06
243.15	200	400	1.2671  9.981         5.2596e-10
243.15	210	50	1.8914  0.6298        175.47
243.15	210	100	1.5052  0.94904       66.28
243.15	210	150	1.3801  1.5108        17.968
243.15	210	200	1.3242  2.9788        1.3122
243.15	210	250	1.2955  4.1232        0.10693
243.15	210	300	1.28    4.9892        0.0080074
243.15	210	350	1.2715  7.2746        1.6029e-05
243.15	210	400	1.2673  10.067        6.4709e-10
243.15	220	50	1.9485  0.61764       184.32
243.15	220	100	1.5283  0.91282       73.713
243.15	220	150	1.3913  1.4116        22.117
243.15	220	200	1.33    2.8208        1.7897
243.15	220	250	1.2985  3.9099        0.16916
243.15	220	300	1.2814  4.8446        0.012119
243.15	220	350	1.2721  6.8247        5.0838e-05
243.15	220	400	1.2675  10.721        2.0042e-10
243.15	230	50	2.0083  0.60884       191.54
243.15	230	100	1.5517  0.87548       81.986
243.15	230	150	1.4029  1.322         26.828
243.15	230	200	1.336   2.4396        3.3065
243.15	230	250	1.3016  3.8233        0.21761
243.15	230	300	1.283   4.8619        0.013628
243.15	230	350	1.2728  6.39          0.00014948
243.15	230	400	1.2677  10.481        5.2186e-10
243.15	240	50	2.07    0.60572       196.07
243.15	240	100	1.5774  0.84326       90.127
243.15	240	150	1.4153  1.2517        31.337
