2016,10,10,14,1,4326668,235116,3239,8.31,57.21,2.99,208.2,0
2016,10,10,15,1,4326668,235116,3239,8.6,49.06,2.74,220.2,0
2016,10,10,16,1,4326668,235116,3239,8.89,47.74,2.48,224.2,0
2016,10,10,17,1,4326668,235116,3239,7.98,54.84,2.57,217.5,0
2016,10,10,18,1,4326668,235116,3239,6.13,67.94,3.04,190.1,0
2016,10,10,19,1,4326668,235116,3239,4.36,69.31,2.33,185,0
2016,10,10,20,1,4326668,235116,3239,4.46,67.61,2.78,192.2,0
2016,10,10,21,1,4326668,235116,3239,4.79,67.87,2.85,200.8,0
2016,10,10,22,1,4326668,235116,3239,5.05,66.21,2.27,212.9,0
2016,10,10,23,1,4326668,235116,3239,3.18,81.4,1.85,203.4,0
2016,10,11,0,1,4326668,235116,3239,3.38,75.89,2.35,194.3,0
2016,10,11,1,1,4326668,235116,3239,2.82,95.7,1.63,197.1,0
2016,10,11,2,1,4326668,235116,3239,3.51,74.33,3.93,198.7,0
2016,10,11,3,1,4326668,235116,3239,4.51,75.55,4.44,199.1,0
2016,10,11,4,1,4326668,235116,3239,3.91,76.97,3.82,196.8,0
2016,10,11,5,1,4326668,235116,3239,3.85,72.29,3.86,197.9,0
2016,10,11,6,1,4326668,235116,3239,3.88,75.44,3.53,195.3,0
2016,10,11,7,1,4326668,235116,3239,3.74,73.27,3.64,195,0
2016,10,11,8,1,4326668,235116,3239,4.05,70.49,3.07,200.8,0
2016,10,11,9,1,4326668,235116,3239,4.3,70.04,3.38,197.1,0
2016,10,11,10,1,4326668,235116,3239,5.57,57.78,3.23,200.6,0
2016,10,11,11,1,4326668,235116,3239,7.06,55.91,3.74,209.9,2.5
2016,10,11,12,1,4326668,235116,3239,7.02,50.82,3.63,212.4,0
2016,10,11,13,1,4326668,235116,3239,7.97,53.91,3.28,212.7,0
2016,10,11,14,1,4326668,235116,3239,8.15,52.62,3.46,216.7,0
2016,10,11,15,1,4326668,235116,3239,5.58,73.31,1.91,218.6,0
2016,10,11,16,1,4326668,235116,3239,5.45,62.58,2.98,210.9,0
2016,10,11,17,1,4326668,235116,3239,4.96,62.27,4.04,203.5,0
2016,10,11,18,1,4326668,235116,3239,4.56,57.27,4.13,207.7,0
2016,10,11,19,1,4326668,235116,3239,4.45,56.83,4.21,201.3,0
2016,10,11,20,1,4326668,235116,3239,4.42,55.37,3.83,198.7,0
2016,10,11,21,1,4326668,235116,3239,4.76,54.69,2.42,201.1,0
2016,10,11,22,1,4326668,235116,3239,3.36,74.8,2.55,194.4,0
2016,10,11,23,1,4326668,235116,3239,1.97,78.31,2.98,183.7,0
2016,10,12,0,1,4326668,235116,3239,2.38,72.63,2.72,191.7,0
2016,10,12,1,1,4326668,235116,3239,3.37,68.07,1.38,244,0
2016,10,12,2,1,4326668,235116,3239,3.43,64.44,1.47,234.6,0
2016,10,12,3,1,4326668,235116,3239,2.78,64.37,0.83,211,0
2016,10,12,4,1,4326668,235116,3239,2.82,56.5,0.92,248.9,0
2016,10,12,5,1,4326668,235116,3239,3.01,58.23,0.91,272.3,0
2016,10,12,6,1,4326668,235116,3239,2.55,60.77,0.8,228.9,0
2016,10,12,7,1,4326668,235116,3239,2.22,63.63,0.82,230.9,0
2016,10,12,8,1,4326668,235116,3239,2.39,64.11,0.95,267.5,0
2016,10,12,9,1,4326668,235116,3239,4.34,52.38,0.75,254.7,0
2016,10,12,10,1,4326668,235116,3239,5.92,46.03,1.09,226.1,0
2016,10,12,11,1,4326668,235116,3239,7.22,31.32,1.49,254.8,0
2016,10,12,12,1,4326668,235116,3239,8.03,30.98,1.58,273.5,0
2016,10,12,13,1,4326668,235116,3239,8.35,31.12,1.14,352.8,0
